Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
CBKCQ,883943,CHRISTOPHER & BANKS CORP,185311.0,8057,239," Executive Officer at fiscal year-end.  For Fiscal 2018, our most recent fiscal year:&#8226;The median of the annual total compensation of all employees of our Company (other than the CEO) was $8,057;","e reasonably estimate that for Fiscal 2018 the ratio of our CEO&#8217;s annual total compensation to that of the annual total compensation of our median employee, a part-time Associate, was 239 to 1. "
SYNE,1375063,SYNTHESIS ENERGY SYSTEMS INC,,,,Refer to original file,Refer to original file
CMRF,1498547,"CIM REAL ESTATE FINANCE TRUST, INC.",,,,Refer to original file,Refer to original file
CLMB,945983,"Climb Global Solutions, Inc.",50772.0,50772,19,"axable wages of employees who joined the Company during 2018.&nbsp;The annual total compensation of our median employee (other than those serving as the Chief Executive Officer) for 2018 was $50,772. ","e foregoing, our estimate of the ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of all other employees was approximately 19 to 1. "
ENDPQ,1593034,Endo International plc,1973592.0,82233,243,"anelli, for 2018: &nbsp;&#9726;&nbsp; the annual total compensation of the employee identified as the median employee of our Company(other than our President and Chief Executive Officer) was $82,233, ","this information, the CEO Pay Ratio of theannual total compensation of Mr.&nbsp;Campanelli to the annual total compensation of the employee identified as the median employee is approximately 243 to 1 "
OMCL,926326,"OMNICELL, INC.",,80738,,"nbsp;the annual total compensation of the individual identified as our median employee was $80,738, ",
FBIN,1519751,"Fortune Brands Innovations, Inc.",833340.0,49020,176,"sp;&nbsp;&nbsp;&nbsp;2018 TotalCompensation* &nbsp;&nbsp;&nbsp;&nbsp; CEO&nbsp;Pay&nbsp;Ratio &nbsp;Christopher J. Klein&nbsp;&nbsp;$8,611,331&nbsp;&nbsp;&nbsp;176:1Median Employee&nbsp;&nbsp;$49,020&","nbsp;2018 CEO Pay Ratio  &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;2018 TotalCompensation* &nbsp;&nbsp;&nbsp;&nbsp; CEO&nbsp;Pay&nbsp;Ratio &nbsp;Christopher J. Klein&nbsp;&nbsp;$8,611,331&nbsp;&nbsp;&nbsp;176:1M"
VVX,1601548,"V2X, Inc.",3148646.0,54287,58.2,". The required disclosure is presented as follows:Median Employee Total Annual Compensation:$54,287C","mpensation:$3,157,296Ratio of CEO Pay to Median Employee Compensation:&#160;&#160;&#160;58.2 to 1.0I"
WBD,1437107,"Warner Bros. Discovery, Inc.",12941304.0,85704,1511,";&nbsp;&#149;&nbsp; the annual total compensation of the median employee of our company was $85,704;"," was $129,499,005.  &nbsp; 53 Table of Contents Based on the above, the ratio of the annual total compensation of our PEO to the median of the annual totalcompensation of all employees is 1,511 to 1. "
LAB,1162194,STANDARD BIOTOOLS INC.,187276.0,93638,28,"      &#8203;        &#8226;        The median of the annual total compensation of all employees (other than Mr.&#160;Linthwaite) of the Company (including our consolidated subsidiaries) was $93,638. ","03;        &#8226;        Based on the above, for 2018, the ratio of Mr.&#160;Linthwaite&#8217;s annual total compensation to the median of the annual total compensation of all employees was 28 to 1. "
TFIN,1539638,"Triumph Financial, Inc.",1119360.0,46640,24.1,",123,584 and the median annual total compensation of all employees (except for the CEO) is $46,640, ","&#146;s 2018 annualtotal compensation is $1,123,584 and the median annual total compensation of all employees (except for the CEO) is $46,640, resulting in a CEO pay ratio of approximately 24.1 to 1. "
SIMPQ,1274032,"Simply, Inc.",,,,Refer to original file,Refer to original file
DO,949039,"DIAMOND OFFSHORE DRILLING, INC.",464904.0,116226,49," compensation of the employee identified at median of our company (other than our CEO) was $116,226;"," on this information, for 2018 the ratio of the annual total compensation of Mr.&nbsp;Edwards tothe median of the annual total compensation of all employees was estimated to be approximately 49 to 1. "
CFFI,913341,C & F FINANCIAL CORP,57798.0,57798,16,"ay Ratio							&nbsp;							We determined that the 2018 annual total compensation of the median-compensated employee of all our employees, other than the CEO, as of December 31, 2018&nbsp;was $57,798;"," CEO&#x2019;s 2018 annual total compensation was $933,507; and the ratio of these amounts was 16:1.&"
AORT,784199,"ARTIVION, INC.",,,,,
LGMK,1566826,"LogicMark, Inc.",,,,Refer to original file,Refer to original file
META,1326801,"Meta Platforms, Inc.",2057859.0,228651,99,"is therefore unenforceable.CEO Pay Ratio For the year ended December&#160;31, 2018:&#8226;the median of the annual total compensation of all employees of our company (other than our CEO) was $228,651;","n of our CEO was $22,554,543.Based on this information, for 2018, the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all other employees was 99:1. "
MNK,1567892,Mallinckrodt plc,1350528.0,112544,125," were considered.&nbsp;We identified employees who were paid within a 2% range of the median. We selected anemployee from that group and determined that person&#146;s total compensation was $112,544. ","2 as reported in the Summary Compensation Table, our ratio of CEO pay to median worker payis 125:1. "
MICS,923601,SINGING MACHINE CO INC,,,,Refer to original file,Refer to original file
LSAK,1041514,LESAKA TECHNOLOGIES INC,,,,,
DSGR,703604,"Distribution Solutions Group, Inc.",,,,Refer to original file,Refer to original file
SGLY,1422892,Singularity Future Technology Ltd.,,,,Refer to original file,Refer to original file
CHRD,1486159,Chord Energy Corp,692320.0,138464,52,"ecutive Officer (our &#8220;CEO&#8221;). For 2018, our last completed fiscal year: &#8226;The median of the annual total compensation of all employees of our company (other than the CEO) was $138,464;","#8226;Based on this information, for 2018 the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was reasonably estimated to be 52 to 1.T"
ELV,1156039,"Elevance Health, Inc.",1373852.0,72308,196,"e annual total compensation of the median employee of our Company, as described below, was $72,308. ","7;											Based on this information for 2018, we reasonably estimate that the ratio of our CEO&#x2019;s annual total compensation to the annual total compensation of our median employee was 196:1. "
NHWK,1476963,"NightHawk Biosciences, Inc.",,,,Refer to original file,Refer to original file
BALL,9389,BALL Corp,1033802.0,73843,148,"io rule""). Thetotal annual compensation of our median employee, not including our CEO, was $73,843. ","O, as reported in the Summary Compensation Table, was $10,941,645. For 2018, the ratio of the total annual compensation of our CEO to the totalannual compensation of our median employee was 148 to 1. "
FNHCQ,1069996,FedNat Holding Co,186804.0,62268,39,"al compensation as determined under Item 402 of Regulation S-K for our median employee was $62,268. ","r our median employee was $62,268. The ratio of our Chief Executive Officer&#8217;s annual total compensation to our median employee&#8217;s total annual compensation for fiscal year 2018 is 39 to 1.C"
LFCR,1005286,"LIFECORE BIOMEDICAL, INC. \DE\",217048.0,54262,48,"ecutive Officer total annual compensation$2,623,572Median Employee total annual compensation$54,262R","ompensation$54,262Ratio of Chief Executive Officer to Median Employee total annual compensation48:1&"
ENOV,1420800,Enovis CORP,3129126.0,34386,91.5," compensation of the median compensated of all of our employees (other than our CEO)    was $34,386;","ormation, for 2018 the ratio of the annual total compensation of Mr.&nbsp;Trerotola, our Chief Executive Officer,    to the annual total compensation of our median compensated employee was 91.5 to one"
GEN,849399,Gen Digital Inc.,2897475.0,115899,25.2,"&#149; The FY19 annual total compensation of our median employee (other than our CEO) was $115,899. ","other than our CEO) was $115,899. &#149; Based on this information, the pay ratio of the annual total compensation our CEO to the median of the annual total compensation of ouremployees is 25.2 to 1. "
CECO,3197,CECO ENVIRONMENTAL CORP,177900.0,59300,35,". For purposes of this pay ratio disclosure, Median Annual Compensation wasdetermined to be $59,300 ","Ratio For 2018, the ratio of the annual total compensation of our CEO (&#147;CEO Compensation&#148;) to the median of the annual total compensation of all our employees andthose of our consolidated subsidiaries (other than our CEO) (&#147;Median Annual Compensation&#148;) was approximately 35 to 1. "
ELME,104894,Elme Communities,,101582,,"l compensation as determined under Item 402 of Regulation S-K for our median employee was $101,582. ",
WT,880631,"WisdomTree, Inc.",181400.0,181400,11,", the annual total compensation of our median employee, determined in accordance with the amounts presented in the&#147;Total&#148; column of the &#147;Summary Compensation Table,&#148; was $181,400. ","y Compensation Table, was $1,962,249. Based on this information, theratio of the annual total compensation of our CEO to the annual total compensation of our median employee is approximately 11 to 1. "
WTW,1140536,WILLIS TOWERS WATSON PLC,1299738.0,59079,224,"le. Our estimated median employee&#146;s Summary Compensation Table total compensation was $59,079. ","is true pay in 2018, we apportioned an annualized amount of the 2016 grant to 2018 total compensation, which wouldhave resulted in a more representative CEO pay to median employee pay ratio of 224:1. "
GABC,714395,"GERMAN AMERICAN BANCORP, INC.",906568.0,39416,23.4," this Proxy Statement.  Our median employee&#8217;s annual total compensation for 2018 was $39,416. ",er&#8217;s 2018 annual total compensation was approximately 23.4 times that of our median employee.C
REVRQ,887921,REVLON INC /DE/,,,,Refer to original file,Refer to original file
VNRX,93314,VOLITIONRX LTD,,,,Refer to original file,Refer to original file
OIG,1108967,"Orbital Infrastructure Group, Inc.",,,,,
RBC,1324948,RBC Bearings INC,1122124.0,48788,239,"ound the world, of whom 2,495 were located in theUnited States. For fiscal 2019, the estimated median of the annual total compensation of all those employees worldwide (excludingour CEO) was $48,788, ","yCompensation&rdquo; above), which was 239 times the compensation of the median employee worldwide, "
COHR,820318,COHERENT CORP.,1062966.0,12218,875,"; the median of the annual total compensation of all our employees (other than our CEO) was $12,218;","4,481.  Based on this information, for fiscal year 2019 the ratio of theannual total compensation of Dr.&nbsp;Mattera to the median of the annual total compensation of all our employees was 875 to 1. "
SBUX,829224,STARBUCKS CORP,1326416.0,12754,1049,"8 annual totalcompensation for our median employee, a part-time barista in California, was $12,754, ","n California, was $12,754, including salary and Bean Stock. The ratio of our ceo&#146;s annual total compensation to our median employee&#146;s annual total compensation for fiscal 2018 is1,049 to 1. "
PR,1658566,Permian Resources Corp,261522.0,130761,21,"ary Compensation Table.For 2018, the annual total compensation of our median employee was $130,761, ","is information, for 2018, the ratio of our Chief Executive Officer&#8217;s annual total compensation to the annual total compensation of our median employee was estimated to be approximately 21 to 1.C"
BFH,1101215,"BREAD FINANCIAL HOLDINGS, INC.",940200.0,62680,159,"EOs as set forth in the Summary Compensation Table of this proxy statement. The annual total compensation for fiscal year 2018 for our CEO was $9,978,474 and for our median      employee was $62,680. ","or our CEO was $9,978,474 and for our median      employee was $62,680. The resulting ratio of the compensation for our CEO to the compensation for our median employee in 2018 is approximately 159:1. "
V,1403161,VISA INC.,2422398.0,142494,170,"ee With respect to the annual total compensation of the &#147;median employee,&#148; we identified and calculated the elements of such employee&#146;scompensation for 2019 in accordance with the requirements of Item 402(c)(2)(x) of Regulation S-K, resulting in annual total compensation of $142,494. ","edian of the annual total compensation of our employees (excluding our CEO) (B)&nbsp;&nbsp; &nbsp; $ &nbsp; 142,494 &nbsp; &nbsp; &nbsp;Ratio of (A)&nbsp;to (B)&nbsp;&nbsp; &nbsp; &nbsp; &nbsp; 170:1 "
WLY,107140,"JOHN WILEY & SONS, INC.",517869.0,57541,96,"	For Fiscal 2019, the median annual total compensation of all employees of the Company was $57,541. ","9. Based on this information, for Fiscal 2019, the ratio of the compensation of the Chief Executive Officer to the median annual total compensation of all other employees was estimated to be 96 to 1. "
PARA,813828,Paramount Global,2704182.0,104007,263,", our last completed fiscal year, the annual total compensation of the median employee was $104,007 "," and the annual total compensation of the Acting CEO was$27,378,765. The ratio of the annual total compensation of the Acting CEO to the annual total compensation of the median employee was 263 to 1. "
