Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
MS-PA,895421,MORGAN STANLEY,,,,Refer to original file,Refer to original file
GS-PD,886982,GOLDMAN SACHS GROUP INC,2370310.0,139430,172," that theMedian Compensation Amount (calculated in accordance with SEC rules) for 2020 is $139,430. ","40,657, and theratio between this amount and the Median Compensation Amount is approximately 172:1. "
MS-PI,895421,MORGAN STANLEY,,,,Refer to original file,Refer to original file
MS-PF,895421,MORGAN STANLEY,,,,Refer to original file,Refer to original file
GS-PK,886982,GOLDMAN SACHS GROUP INC,2370310.0,139430,172," that theMedian Compensation Amount (calculated in accordance with SEC rules) for 2020 is $139,430. ","40,657, and theratio between this amount and the Median Compensation Amount is approximately 172:1. "
MS-PK,895421,MORGAN STANLEY,,,,Refer to original file,Refer to original file
MS-PE,895421,MORGAN STANLEY,,,,Refer to original file,Refer to original file
GOOG,1652044,Alphabet Inc.,546986.0,273493,27," total compensation in 2020    $7,425,547    Median Employee total compensation in 2020    $273,493 ","020    $273,493    Ratio of Chief Executive Officer to Median Employee total compensation    27 : 1&"
DUK-PA,1326160,Duke Energy CORP,1383932.0,125812,116,"e median of the 2020 annual total compensation of our employees, excluding our CEO, to be $125,812. "," The annual total compensation of our CEO was $14,544,398. The ratio of the annualtotal compensation of our CEO to the estimated median of the annual total compensation of our employees was 116 to 1. "
SPG-PJ,1063761,SIMON PROPERTY GROUP INC /DE/,876473.0,67421,133,"h the rules of the SEC:&#149; The annual total compensation of our median employee, who is an administrative assistant located at our headquarters in Indianapolis, IN, otherthan our CEO, was $67,421. ","ompensation Table, was $8,966,782. Basedon this information, the ratio of the annual total compensation of our CEO to the annual total compensation of our median employee is estimated to be 133 to 1. "
SCHW-PD,316709,SCHWAB CHARLES CORP,1597372.0,114098,140,"of the median employee, calculated in accordance with Summary Compensation Tablerules, was $114,098;","d in the Summary Compensation Table, was $15,959,193; and &nbsp;&#183;&nbsp; the ratio of the annual total compensation of the CEO to the annual total compensation of the median employee was140 to 1. "
MET-PA,1099219,METLIFE INC,,75511,,"ensation required no annualization.The median employee&#8217;s 2020 total compensation was $75,511. ",
AIG-PA,5272,"AMERICAN INTERNATIONAL GROUP, INC.",1844076.0,70926,265,"annual total compensation of the median employee identifiedby AIG (as described below) was $70,926, ","IO The 2020 annual total compensation of the median employee identifiedby AIG (as described below) was $70,926, and the 2020 annual total compensation of Mr. Duperreault, AIG&rsquo;s Chief Executive Officerduring 2020, was $18,810,373. Accordingly, AIG&rsquo;s estimated 2020 pay ratio was 1 to 265.&"
MET-PE,1099219,METLIFE INC,,75511,,"ensation required no annualization.The median employee&#8217;s 2020 total compensation was $75,511. ",
PLDGP,1045609,"Prologis, Inc.",3438336.0,104192,330,"ast completed fiscal year: &nbsp;&nbsp;&#183;&nbsp; the annual total compensation of the employee identified at the median of our company as ofDecember&nbsp;31, 2020 (other than the CEO) was $104,192;"," Statement, was $34,432,677. &nbsp; Based on this information, the ratio of the annual totalcompensation of our CEO to the median of the annual total compensation of all other employees was 330 to 1. "
PSA-PH,1393311,Public Storage,453407.0,26671,172,"s on an hourly basis. The median annual total compensation for these employees in 2020 was $26,671. ","on for our CEO as determined based on SEC rules was $4,800,928. The ratio of our CEO&#146;s annual total compensation to our median employee&#146;s total compensation for fiscal year2020 is 172 to 1. "
PSA-PK,1393311,Public Storage,453407.0,26671,172,"s on an hourly basis. The median annual total compensation for these employees in 2020 was $26,671. ","on for our CEO as determined based on SEC rules was $4,800,928. The ratio of our CEO&#146;s annual total compensation to our median employee&#146;s total compensation for fiscal year2020 is 172 to 1. "
BF-A,14693,BROWN FORMAN CORP,913280.0,57080,160,"bove methodology, our median employee for fiscal 2021 received annual total compensation of $57,080 ","total compensation of $57,080 in fiscal 2021. Consequently, the ratio of the annual total compensation for our CEO to theannual total compensation for our median employee in fiscal 2021 was 160-to-1. "
ALL-PB,899051,ALLSTATE CORP,2043680.0,102184,206,"nbsp;For 2020:&nbsp;    &bull;    the annual total compensation of our median employee was $102,184;",bull;    The ratio of the annual total compensation of Mr. Wilson to our median employee was 206:1.&
ALL-PG,899051,ALLSTATE CORP,2043680.0,102184,206,"nbsp;For 2020:&nbsp;    &bull;    the annual total compensation of our median employee was $102,184;",bull;    The ratio of the annual total compensation of Mr. Wilson to our median employee was 206:1.&
LEN-B,920760,LENNAR CORP /NEW/,2178635.0,114665,192,"hodology, we determinedthat the associate who received the median total compensation (excluding our Co-CEOs) was an Architectural Plans Manager. That associate received total compensation of $114,665 "," as reported in the 2020 Summary Compensation Table was $21,983,118. Accordingly, for 2020, the ratio ofMr.&nbsp;Beckwitt&#146;s compensation to the compensation of the median associate was 192 to 1. "
ALL-PH,899051,ALLSTATE CORP,2043680.0,102184,206,"nbsp;For 2020:&nbsp;    &bull;    the annual total compensation of our median employee was $102,184;",bull;    The ratio of the annual total compensation of Mr. Wilson to our median employee was 206:1.&
DLR-PK,1297996,"DIGITAL REALTY TRUST, INC.",1512100.0,151210,108,"year:&nbsp;    &bull;    the annual total compensation of the employee who represents our median    compensated employee (excluding, from such determination, our Chief Executive Officer) was $151,210;","Officer was approximately 108 times the annual total compensation ofour median employee (excluding, "
RSTRF,1618755,Restaurant Brands International Limited Partnership,1982295.0,31465,637,"ion S-K). Under this calculation, the median employee&#146;s annual total compensation was $31,465. ",a portion of his salary in 2020 in light of the COVID-19 pandemic. The resulting ratio of the annual total compensation of our CEO to the annual total compensation of the medianemployee was 637 to 1. 
DLR-PJ,1297996,"DIGITAL REALTY TRUST, INC.",1512100.0,151210,108,"year:&nbsp;    &bull;    the annual total compensation of the employee who represents our median    compensated employee (excluding, from such determination, our Chief Executive Officer) was $151,210;","Officer was approximately 108 times the annual total compensation ofour median employee (excluding, "
SOJC,92122,SOUTHERN CO,1164800.0,89600,134,"22,763. The median employee&#8217;s annual total compensation is comprised of approximately $89,600 ","lculated the CEO pay ratio to be 134 to 1. This ratio is a reasonable estimate calculated in a manner consistent with SEC rules based on our payroll and employment records as of December 31, 2020 and the methodology described below.   &#9658;   The change in pension value as shown in the Summary Compensation Table is not due to any changes or modifications to the existing program or plan formula. "
MKC-V,63754,MCCORMICK & CO INC,1936446.0,33387,585,"nbsp;The annual total compensation of our median employee (other thanthe CEO) for 2020 was $33,387. "," CEO&rsquo;s annual total compensationfor 2020 was $19,546,334. As a result, the ratio of our CEO&rsquo;s annual total compensation to the annual total compensationof our median employee was 585 to 1 "
STT-PG,93751,STATE STREET CORP,887985.0,59199,157,"lar information disclosed by other companies. For 2020: &#8226;the estimated median of the annual total compensation of all employees of State Street (other than Mr.&#160;O&#8217;Hanley), was $59,199;","09,980 Based on the foregoing, the ratio of the annual total compensation of Mr.&#160;O&#8217;Hanley to the median of the annual total compensation of all other employees is estimated to be 157 to 1. "
STT-PD,93751,STATE STREET CORP,887985.0,59199,157,"lar information disclosed by other companies. For 2020: &#8226;the estimated median of the annual total compensation of all employees of State Street (other than Mr.&#160;O&#8217;Hanley), was $59,199;","09,980 Based on the foregoing, the ratio of the annual total compensation of Mr.&#160;O&#8217;Hanley to the median of the annual total compensation of all other employees is estimated to be 157 to 1. "
HIG-PG,874766,"HARTFORD FINANCIAL SERVICES GROUP, INC.",1111668.0,92639,127,"tion Table on page 55, of $11,806,195, while our median employee had total compensation of $92,639, ",", while our median employee had total compensation of $92,639, yielding a CEO pay ratio of 127 times"
AMCCF,1748790,Amcor plc,1072875.0,42915,256,";The annual total compensation of Amcor&rsquo;s median employee,not including the CEO, was $42,915. ","O, as reported in the Summary Compensation Table, was$10,991,148. Therefore, the ratio of the annual total compensation of the CEO to the annual total compensation of the median employeewas 256 to 1.&"
FITBI,35527,FIFTH THIRD BANCORP,972104.0,69436,141,"e median annual total compensation of all employees of our company (other than the CEO) was $69,436;",Compensation matter&nbsp;&nbsp;Fifth&nbsp;Third&#146;s&nbsp;practice CEO pay ratio&nbsp;&nbsp;141:1 
FOX,1754301,Fox Corp,2744888.0,80732,343,"was $27,675,399 and the annual total compensation of themedian employee of the Company was $80,732, ","the annual total compensation of the Chief Executive Officer was $27,675,399 and the annual total compensation of themedian employee of the Company was $80,732, which resulted in a ratio of 343 to 1. "
HEI-A,46619,HEICO CORP,251200.0,50240,59,"etermined that the fiscal 2020 median total annual compensation of our median employee was $50,240. ","on of our median employee was $50,240. As reported in the Summary Compensation Table, the fiscal 2020 annual total compensation for Mr.&#160;Mendelson was $2,941,765 resulting in a pay ratio of 59:1. "
KEY-PK,91576,KEYCORP /NEW/,608139.0,67571,93," 2020, the median of the annual total compensation of all employees, excluding the CEO, is $67,571, ","e entire fiscal year ($1,000,000 and $2,000,000, respectively). The ratio of the annual total compensation of the CEO to the median of the annual total compensation of all other employees is 93 to 1. "
TAP-A,24545,MOLSON COORS BEVERAGE CO,662427.0,73603,94," our CEO in 2020$6,940,645Annual total compensation of our estimated median employee in 2020$73,603R","al compensation of our estimated median employee in 2020$73,603RESULTING CEO PAY RATIO&nbsp;94 to 1&"
KEY-PJ,91576,KEYCORP /NEW/,608139.0,67571,93," 2020, the median of the annual total compensation of all employees, excluding the CEO, is $67,571, ","e entire fiscal year ($1,000,000 and $2,000,000, respectively). The ratio of the annual total compensation of the CEO to the median of the annual total compensation of all other employees is 93 to 1. "
LSXMB,1560385,Liberty Media Corp,,,469,,                Ratio of Chief Executive Officer to Median Employee Total Annual Compensation                         &#8203;            &#8203;            &#8203;            &#8203;            469:1 
CFG-PD,759944,CITIZENS FINANCIAL GROUP INC/RI,1391640.0,69582,206," significantly impact the pay ratiodisclosure.  For 2020, our last completed fiscal year, the median of the annual total compensation of all colleagues of our Company (other than ourCEO) was $69,582, ","ation&nbsp;&nbsp; Median&nbsp;Employee2020&nbsp;Total&nbsp;Compensation&nbsp;&nbsp;Pay&nbsp;&nbsp;Ratio&nbsp;&nbsp; SEC Calculated Pay Ratio&nbsp;&nbsp;$14,335,323&nbsp;&nbsp;$69,582&nbsp;&nbsp;206:1&"
KEY-PI,91576,KEYCORP /NEW/,608139.0,67571,93," 2020, the median of the annual total compensation of all employees, excluding the CEO, is $67,571, ","e entire fiscal year ($1,000,000 and $2,000,000, respectively). The ratio of the annual total compensation of the CEO to the median of the annual total compensation of all other employees is 93 to 1. "
LSXMK,1560385,Liberty Media Corp,,,469,,                Ratio of Chief Executive Officer to Median Employee Total Annual Compensation                         &#8203;            &#8203;            &#8203;            &#8203;            469:1 
